ID,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore
16540,2063-04-14,22,41483,623,Employed,Doctorate,0,30569,84,Widowed,0,Mortgage,472,0.1516822622902362,3,1,0.1396944813143013,0,Other,0,15,8,2991,1235,27270,25213,3456.9166666666665,0.9728448733367894,10,2057,0.244069,0.2235094464342448,722.7464891542585,0.3456104396946003,48.0
16541,2063-04-15,38,15000,596,Employed,Associate,16,15222,24,Widowed,0,Rent,316,0.3152247811077873,3,0,0.1922140805365533,0,Home,0,32,19,483,529,63610,10194,1250.0,0.8414530085427057,5,53416,0.1922219999999999,0.1921593084065499,768.9178635613079,0.8679342908490464,50.0
16542,2063-04-16,58,78687,632,Employed,Associate,39,27805,36,Single,1,Mortgage,367,0.0683047248298043,3,5,0.378771625432182,0,Auto,0,31,13,2594,1065,95702,17347,6557.25,0.901268853919097,7,78355,0.196805,0.2131726214165837,1052.0899852742314,0.2164154158030014,48.0
16543,2063-04-17,42,50653,631,Employed,Master,15,18907,24,Divorced,1,Rent,422,0.1291345075097539,2,0,0.3013818671612256,0,Home,1,23,28,2163,325,163826,12150,4221.083333333333,0.9308433311316664,3,151676,0.178407,0.1647644759814802,930.0555010336592,0.3203100707244173,52.0
16544,2063-04-18,23,34312,537,Self-Employed,Master,3,41306,84,Married,0,Mortgage,532,0.3965578477299644,1,0,0.4321790027583766,0,Debt Consolidation,0,19,9,11840,1948,55202,23811,2859.333333333333,0.6253456911837566,9,31391,0.297806,0.3234187710856941,1246.7975854865963,0.6221022098927244,61.0
16545,2063-04-19,25,56961,573,Employed,Doctorate,4,19359,48,Married,2,Rent,212,0.2079180225686482,2,1,0.2687392156634172,0,Home,0,28,22,3782,1773,69732,6407,4746.75,0.8678382015505177,8,63325,0.227859,0.1838576695437876,572.5804355430587,0.1652879202703025,40.0
16546,2063-04-20,60,34246,575,Self-Employed,Master,36,27884,60,Married,1,Other,552,0.1306845017619553,2,3,0.4823618370298434,0,Education,0,27,18,1431,3015,375222,5221,2853.833333333333,0.8086177337497203,4,370001,0.245384,0.2576231424384162,830.940893921008,0.4845906303525111,53.0
16547,2063-04-21,32,137041,613,Employed,Bachelor,9,43226,36,Married,4,Rent,307,0.3438475516425144,3,2,0.1928484700255814,0,Debt Consolidation,0,29,26,1767,503,84864,3598,11420.083333333334,0.7391203856498464,4,81266,0.221726,0.2408860447530764,1697.8909102081177,0.1755583432877562,34.4
16548,2063-04-22,28,32385,559,Employed,High School,2,25254,120,Married,4,Own,830,0.3163725070169808,2,3,0.5296675553906124,0,Home,0,20,17,2434,2075,152308,6318,2698.75,0.638921565786233,4,145990,0.3007539999999999,0.2607727436351413,593.7999751924583,0.5275775730217539,55.0
16549,2063-04-23,57,54617,645,Employed,Bachelor,33,14841,48,Married,0,Mortgage,597,0.1942630782365462,2,0,0.0319953812347763,0,Auto,0,26,21,25037,1347,82119,22194,4551.416666666667,0.9228427348333288,2,59925,0.187341,0.1970786149567734,449.31023331889634,0.2298867165869006,44.0
16550,2063-04-24,52,39867,596,Employed,High School,30,69873,72,Single,1,Other,236,0.3330117240556168,5,1,0.6134746462658339,1,Auto,0,24,14,12353,474,147296,5594,3322.25,0.8018122647194633,4,141702,0.286873,0.2965821373499662,2086.6992213417825,0.6991343882434442,67.0
16551,2063-04-25,55,69407,566,Employed,High School,30,16680,48,Married,4,Mortgage,224,0.2507821031778545,2,1,0.1028522113885543,0,Home,0,18,2,20756,602,21358,16115,5783.916666666667,0.7296442225734063,3,5243,0.22868,0.2152687888695298,521.2464022449265,0.1288480531781969,54.0
16552,2063-04-26,28,24503,583,Self-Employed,Master,3,27782,24,Married,2,Rent,433,0.2445071875095997,1,0,0.6626587726368663,0,Home,0,26,6,4219,543,59295,6828,2041.9166666666667,0.9134993276312164,6,52467,0.211282,0.2065362874795403,1422.8740388138222,0.9088882367777767,63.0
16553,2063-04-27,21,61406,558,Employed,Associate,0,11032,60,Married,2,Mortgage,474,0.1860335998608505,2,0,0.1097847371264196,0,Auto,0,20,6,4360,1661,67263,3431,5117.166666666667,0.8032798318461325,7,63832,0.2370319999999999,0.2167715711746981,302.6702844381647,0.1517774063325729,49.0
16554,2063-04-28,41,40075,571,Employed,Bachelor,17,18245,60,Widowed,0,Rent,404,0.503750594170619,4,0,0.1806934925708609,0,Home,0,26,4,2118,186,37885,3810,3339.583333333333,0.7045531270645119,7,34075,0.237745,0.285294,573.9142846116276,0.2928252380621218,55.0
16555,2063-04-29,44,30535,410,Employed,Bachelor,22,51580,60,Widowed,1,Rent,404,0.2072217132257201,0,2,0.0931839120056131,0,Debt Consolidation,0,25,26,7199,815,109200,34071,2544.583333333333,0.75781813772411,0,75129,0.35158,0.332178772323933,1772.15539029063,0.8552108951526954,49.0
16556,2063-04-30,44,71153,499,Employed,Associate,22,13040,72,Single,3,Mortgage,297,0.5936058656562926,3,2,0.2216771651448018,0,Home,0,24,1,1126,1645,28813,56504,5929.416666666667,0.8808685088352134,7,1062,0.27854,0.2431821839581733,345.82524642599674,0.1084128983614459,45.6
16557,2063-05-01,57,44777,657,Employed,Associate,34,16075,48,Married,4,Other,579,0.6252359133268162,1,0,0.1294553645395854,0,Debt Consolidation,1,26,15,2986,2401,91940,108002,3731.4166666666665,0.839100705718748,6,9053,0.182575,0.21909,505.66637450579776,0.2906848715650796,53.0
16558,2063-05-02,19,63609,578,Employed,Master,0,67496,12,Married,2,Other,518,0.4887463573828577,3,0,0.4583132766212189,0,Debt Consolidation,0,25,28,7532,4501,190082,22567,5300.75,0.688475623547714,5,167515,0.243496,0.2519168463549683,6421.383608796201,1.309132407451059,53.0
16559,2063-05-03,50,78772,556,Employed,Master,28,16489,36,Married,3,Mortgage,462,0.3096936724699562,2,1,0.256939793378713,0,Home,0,19,18,935,7070,79746,15066,6564.333333333333,0.7292490863999339,6,64680,0.223489,0.2365507314096179,643.9280243889052,0.168475299505749,40.0
16560,2063-05-04,26,29199,543,Employed,High School,2,15254,12,Single,3,Rent,447,0.2984897417368613,6,1,0.2295954306507228,0,Home,0,22,24,3100,191,137332,32014,2433.25,0.8043050075552611,8,105318,0.208754,0.2280306101802673,1433.590791418955,0.7728719989392602,50.0
16561,2063-05-05,50,53143,542,Employed,High School,31,15362,60,Widowed,4,Mortgage,279,0.1800023064720343,3,1,0.1438857517981589,0,Home,0,15,28,4497,464,179614,18628,4428.583333333333,0.8207195684778272,3,160986,0.2493619999999999,0.2490298098024229,450.0216765076372,0.1646173554013068,36.0
16562,2063-05-06,34,40396,612,Employed,Bachelor,14,30786,36,Single,1,Rent,477,0.1983556090512321,3,2,0.5481283314428641,0,Auto,1,18,28,965,4817,46656,26522,3366.333333333333,0.7117138007101015,4,20134,0.209786,0.2159968297577963,1169.3652131787533,0.4890677928048578,61.0
16563,2063-05-07,30,46868,504,Employed,Bachelor,6,50824,60,Married,0,Mortgage,827,0.4760610780132824,3,0,0.0433874274934421,0,Home,0,30,5,1726,262,68998,18318,3905.6666666666665,0.97330438539418,8,50680,0.303824,0.2924115296867832,1620.7185725385962,0.6267095431949977,52.0
16564,2063-05-08,32,70867,625,Employed,Bachelor,10,21857,108,Widowed,3,Own,405,0.5939187497965348,2,1,0.3402029513259672,0,Home,0,26,10,1877,1928,96926,69080,5905.583333333333,0.9360988765962502,6,27846,0.254357,0.2932079427831112,576.5729495797129,0.1662110064621975,52.0
16565,2063-05-09,22,28313,625,Employed,Bachelor,0,18122,84,Single,2,Mortgage,346,0.3720007937650407,3,0,0.1941075524344299,0,Other,0,21,6,3212,1341,22993,25286,2359.4166666666665,0.8664740150475767,6,2211,0.230622,0.2222124585435651,427.00414766890833,0.327625111151305,51.0
16566,2063-05-10,40,62193,594,Employed,Bachelor,17,19072,36,Single,0,Rent,297,0.1929866874047003,1,1,0.304751605019905,1,Debt Consolidation,0,22,21,614,1814,29421,35820,5182.75,0.9490321927651896,5,2392,0.207072,0.214045884528781,722.5068188898077,0.1967115563918398,65.0
16567,2063-05-11,30,69761,588,Unemployed,Master,10,13776,36,Married,3,Mortgage,483,0.1931401661779512,3,2,0.3542956205733312,0,Home,1,18,23,8174,85,92260,11819,5813.416666666667,0.9398908546373468,7,80441,0.204776,0.2050546781870474,515.5204188614742,0.1717613713441276,48.0
16568,2063-05-12,49,24436,665,Employed,Bachelor,26,13204,108,Married,1,Other,260,0.0614483699719105,1,3,0.2299975487076218,0,Auto,0,25,11,1650,820,88943,14222,2036.3333333333333,0.6539855725113531,6,74721,0.225704,0.2155300360603055,277.7746101896864,0.264089675981185,45.0
16569,2063-05-13,47,28431,593,Employed,High School,23,29146,60,Married,1,Mortgage,351,0.4369596268357065,6,0,0.3754059778761429,0,Debt Consolidation,1,24,20,498,618,75250,17652,2369.25,0.839344177920446,3,57598,0.237646,0.2129006254614564,793.2603497511095,0.4829631105839863,61.0
16570,2063-05-14,60,44958,672,Employed,Master,37,16281,84,Married,0,Mortgage,613,0.0594167550239252,3,1,0.4500772513249345,0,Debt Consolidation,0,17,24,505,166,28243,78347,3746.5,0.7783340402429275,2,9080,0.205281,0.2058900059598917,367.3353366310354,0.2616669789486281,50.0
16571,2063-05-15,44,38049,542,Unemployed,Associate,22,34032,12,Single,1,Other,428,0.5483547885779918,1,2,0.728678592159439,0,Other,0,33,20,2300,2165,45997,21028,3170.75,0.8060147377205238,6,24969,0.228032,0.1824256,3123.9834355213407,1.1202344667732684,63.0
16572,2063-05-16,46,32797,590,Self-Employed,Master,24,4970,12,Single,0,Mortgage,615,0.1345530734243703,4,1,0.2221472560816976,0,Home,1,26,18,868,200,28216,12750,2733.083333333333,0.7601886253109026,4,15466,0.17497,0.2025394933854081,460.9977612591218,0.3936937261063347,61.0
16573,2063-05-17,56,114865,537,Unemployed,Master,35,42398,60,Single,2,Mortgage,335,0.6452311440162297,2,2,0.2808832248072985,0,Education,0,23,14,181,2441,90066,25762,9572.083333333334,0.763262775824526,6,64304,0.278898,0.2647177313999156,1281.2845329179822,0.1688539972577877,54.0
16574,2063-05-18,32,79360,611,Employed,High School,12,13540,36,Married,2,Own,425,0.4027255715673978,2,3,0.1389118077080995,0,Auto,0,23,5,8089,378,24385,19873,6613.333333333333,0.937690036070932,7,4512,0.19304,0.1934101686095421,498.66013769690136,0.1396663514662653,50.0
16575,2063-05-19,22,30534,579,Employed,Bachelor,2,30510,36,Married,2,Rent,415,0.1923739081759274,1,1,0.1497311963182367,0,Other,0,23,15,5975,2519,62709,2451,2544.5,0.9230914986106844,5,60258,0.22601,0.2252135724234151,1173.4357837324878,0.624262442024951,48.0
16576,2063-05-20,42,23238,585,Self-Employed,Bachelor,19,38761,120,Divorced,4,Mortgage,478,0.1474181903147018,2,1,0.1725615421419407,0,Home,0,24,12,3358,275,154095,18857,1936.5,0.8305026573697541,4,135238,0.301261,0.2999895357077411,1021.779499360615,0.7744794729463542,50.0
16577,2063-05-21,22,54823,485,Employed,Doctorate,1,23187,48,Married,0,Mortgage,326,0.4559459660462145,6,0,0.3685318216064323,0,Home,0,22,3,6702,2516,43128,133157,4568.583333333333,0.8403889654794982,3,2065,0.2756869999999999,0.2328695891486641,746.8276880910113,0.2348272122483653,58.0
16578,2063-05-22,69,113852,652,Employed,Associate,45,30585,72,Divorced,0,Mortgage,960,0.2741666557296833,2,2,0.2528021595104421,0,Home,0,22,19,1815,1144,67060,19297,9487.666666666666,0.5142735288499614,7,47763,0.219585,0.2001765740774561,732.91026200935,0.1784327297202702,36.0
16579,2063-05-23,57,178362,613,Employed,High School,36,22963,96,Married,4,Mortgage,457,0.1552468205726824,2,1,0.1441716494573298,0,Other,0,22,10,1723,1027,51264,26061,14863.5,0.8115334683343761,3,25203,0.251463,0.2966139037277928,627.8275858082116,0.072986011760905,35.2
16580,2063-05-24,65,36047,477,Employed,High School,45,56907,24,Married,4,Rent,1564,0.3275390582414577,1,3,0.2085417758790667,0,Education,0,30,25,964,4740,18979,2484,3003.9166666666665,0.9136144946333732,5,16495,0.293407,0.2688161713700864,3091.2013854912216,1.5497105619301097,53.0
16581,2063-05-25,40,15000,574,Employed,Associate,18,26897,48,Divorced,0,Rent,212,0.4336565989984288,0,1,0.0782729210450701,0,Debt Consolidation,0,16,2,916,2195,102435,7787,1250.0,0.8239198404108581,7,94648,0.234897,0.2533895460579384,896.9196843209597,0.8871357474567678,55.0
16582,2063-05-26,46,20623,605,Employed,Bachelor,19,12304,24,Single,3,Rent,378,0.2850902586831646,7,3,0.1282990873379732,0,Home,0,23,23,624,144,138510,56842,1718.5833333333333,0.7980720004164898,5,81668,0.184804,0.1724775053066436,609.8033401671646,0.5747776793873819,47.0
16583,2063-05-27,34,15000,593,Employed,High School,12,21008,108,Single,1,Rent,595,0.3695980132539624,4,1,0.4863429554583645,0,Debt Consolidation,0,24,14,2166,327,32928,50872,1250.0,0.7929763697420994,8,3759,0.2695079999999999,0.3114060661053473,581.7337613666484,0.9413870090933188,58.0
16584,2063-05-28,50,69740,597,Unemployed,Bachelor,26,47841,108,Single,2,Mortgage,292,0.2388904736525137,4,0,0.1529977665405892,0,Debt Consolidation,0,23,12,2311,311,85850,16458,5811.666666666667,0.930732089026886,5,69392,0.2943409999999999,0.3091039324475581,1316.7762320796992,0.2768183938192771,51.0
16585,2063-05-29,25,39236,582,Employed,Associate,2,17392,72,Married,0,Own,592,0.1388238840085693,4,0,0.0653046133342751,0,Auto,0,15,17,1010,303,57574,4230,3269.6666666666665,0.5757790134608284,5,53344,0.241392,0.2896704,511.6973103641005,0.3375565226926599,48.0
16586,2063-05-30,18,57679,555,Employed,Master,0,29670,48,Married,2,Rent,429,0.3902205809897343,3,2,0.5308247597596553,0,Home,1,29,9,1425,6711,8136,39189,4806.583333333333,0.8743626031337883,8,3990,0.24717,0.2853341154861383,1043.1390698889893,0.3062755741026695,65.0
16587,2063-05-31,30,75902,535,Unemployed,Associate,5,21874,48,Married,3,Rent,863,0.0669440945647993,2,1,0.0918539989231517,0,Debt Consolidation,0,24,10,2037,1607,54308,28551,6325.166666666667,0.8210355076330238,6,25757,0.249374,0.2721005183482562,752.501096772554,0.2554084630348429,52.0
16588,2063-06-01,22,108364,590,Employed,Associate,0,22248,84,Divorced,0,Rent,750,0.2752304294097536,2,2,0.0783175327796361,0,Education,0,9,21,3143,522,61599,67204,9030.333333333334,0.7158137962978226,7,1430,0.252248,0.2694611831952908,591.1082978740114,0.1485114943568725,49.0
16589,2063-06-02,57,89750,632,Employed,Associate,37,19308,36,Single,4,Mortgage,208,0.0477214828859954,3,0,0.3200051343752303,0,Debt Consolidation,0,27,5,3240,598,45249,461674,7479.166666666667,0.6322673065272704,5,5362,0.188308,0.1876058225309361,705.4194035054076,0.1221284996330349,40.8
16590,2063-06-03,61,94026,670,Employed,Bachelor,40,14158,36,Single,0,Other,627,0.1834150502543233,2,0,0.4567211131501009,0,Home,0,20,29,2190,8761,11302,11120,7835.5,0.7960636554002094,6,2937,0.164158,0.1722678907976396,506.3707662502516,0.1446456213707168,38.400000000000006
16591,2063-06-04,23,20022,574,Employed,Master,1,24320,36,Single,4,Other,297,0.197368179273771,4,1,0.2914417060782318,0,Auto,0,19,20,1241,157,183344,21785,1668.5,0.7194007287569368,4,161559,0.22232,0.2017753821138645,906.0198481426748,0.7210187882185645,49.0
16592,2063-06-05,55,39468,610,Employed,Bachelor,31,13295,12,Married,3,Mortgage,825,0.1747638090374602,4,1,0.1115698858296998,0,Home,0,24,2,17043,7275,24318,12570,3289.0,0.8861607160869883,5,11748,0.173295,0.207954,1236.6424899112276,0.6268295803925897,51.0
16593,2063-06-06,51,130003,632,Employed,Associate,30,34551,60,Single,0,Mortgage,197,0.1267645284447827,4,0,0.2804223257041809,0,Debt Consolidation,0,28,12,2287,2776,87335,37958,10833.583333333334,0.8215230528429778,1,49377,0.223551,0.2141920073122893,942.8865621964528,0.1052178699442123,36.8
16594,2063-06-07,21,28790,602,Self-Employed,Bachelor,0,61986,60,Married,2,Mortgage,589,0.1951002774260358,2,0,0.0548910651966723,0,Other,0,28,4,6834,1061,23921,17878,2399.1666666666665,0.736945917455257,5,6043,0.265986,0.2809196924556435,1933.4256427543105,1.0513757455037072,54.0
16595,2063-06-08,35,95810,612,Employed,Associate,14,25721,24,Single,1,Mortgage,295,0.3197217118738126,2,2,0.261293688342277,1,Home,0,32,9,2029,833,24998,28745,7984.166666666667,0.719569738809155,5,3215,0.1947209999999999,0.1760230880955429,1279.1608420459745,0.1971603183858855,61.0
16596,2063-06-09,33,41042,464,Unemployed,High School,9,27431,36,Married,1,Rent,214,0.3660055436606728,2,3,0.3459928723313766,0,Debt Consolidation,0,33,25,1397,191,217020,38882,3420.1666666666665,0.8993755624404448,8,178138,0.280431,0.3262455660388847,1204.2703268550372,0.4146787174665086,54.0
16597,2063-06-10,48,66049,568,Employed,Associate,29,18660,48,Married,1,Mortgage,347,0.4410532130488634,6,3,0.1638178978222225,1,Debt Consolidation,0,25,8,4529,817,5346,35053,5504.083333333333,0.8169580230610138,1,2772,0.22966,0.2031266568852215,570.9437051178811,0.1667750376449995,64.0
16598,2063-06-11,25,22480,567,Employed,Associate,3,27704,84,Married,0,Own,516,0.470410805665799,2,1,0.1360293411790623,0,Home,0,25,5,8138,3468,199913,10610,1873.3333333333333,0.8287443645974936,3,189303,0.269204,0.2520751816863589,704.9135536393816,0.6517332136865026,51.0
16599,2063-06-12,38,82120,632,Employed,Associate,15,23096,96,Married,0,Mortgage,367,0.4646307332407031,3,0,0.1030146129329243,0,Auto,0,22,3,1402,5388,78941,9931,6843.333333333333,0.7882223465293697,5,69010,0.242096,0.2876163613149825,617.0759687313349,0.143800677359669,48.0
16600,2063-06-13,31,36773,601,Employed,Bachelor,11,46406,60,Married,0,Mortgage,319,0.2153103672547703,6,2,0.257128598954524,0,Debt Consolidation,1,25,2,8962,902,22015,7055,3064.4166666666665,0.8398002341300042,3,14960,0.250906,0.2285435383615826,1304.3266991151104,0.5297343265271075,60.0
16601,2063-06-14,45,52342,619,Employed,Master,20,12985,24,Divorced,0,Rent,238,0.0768800177894401,2,1,0.6004617679396416,0,Auto,0,27,14,2439,489,50593,28688,4361.833333333333,0.8169224059835004,5,21905,0.178485,0.1923567433838527,656.0436751909696,0.2049697012397622,43.2
16602,2063-06-15,37,41439,600,Employed,Associate,14,20370,48,Single,2,Other,597,0.344363138848801,4,3,0.0332870435389181,0,Debt Consolidation,0,22,14,1718,862,10776,15374,3453.25,0.7766604001938283,3,9988,0.21537,0.2316978413996485,654.7847982841444,0.3624946929078823,48.0
16603,2063-06-16,33,66413,517,Employed,High School,11,25602,84,Married,1,Mortgage,188,0.3453944224405222,3,0,0.1652625229630448,0,Home,0,13,18,1245,2261,147597,16261,5534.416666666667,0.7974617884969968,4,131336,0.292102,0.3180169348894773,763.3091138682048,0.17188968073146,46.0
16604,2063-06-17,37,68886,558,Employed,High School,14,27397,24,Single,1,Rent,668,0.2711400886734888,2,2,0.3140735447510038,0,Home,0,19,23,28866,269,29135,27863,5740.5,0.8909819811086656,4,1272,0.2233969999999999,0.1787176,1366.073632437082,0.3543373630236184,43.2
16605,2063-06-18,64,16782,589,Employed,High School,43,65525,36,Married,2,Own,203,0.3295194553731411,1,0,0.1876465478120481,0,Debt Consolidation,0,25,29,2052,2732,21786,9272,1398.5,0.7359323221657107,2,12514,0.256025,0.2620787704648065,2647.304247834354,2.038115300560854,52.0
16606,2063-06-19,34,32765,607,Employed,Master,9,17360,120,Single,0,Other,448,0.1111455564341513,6,2,0.6387587682566147,0,Home,0,19,9,14327,2946,26000,3234,2730.4166666666665,0.681084672932687,4,22766,0.26886,0.264258171671571,412.5089175670844,0.3151566308806657,56.0
16607,2063-06-20,27,37797,595,Employed,Doctorate,2,9491,36,Single,2,Rent,177,0.094347243133842,5,1,0.5448798837705859,0,Other,0,25,4,1836,1784,18200,46673,3149.75,0.7678536546757442,4,4704,0.196991,0.1967586848691965,351.1540518827763,0.1676812610152476,48.8
16608,2063-06-21,47,78509,551,Employed,High School,24,36191,96,Widowed,0,Other,727,0.473137194026908,3,1,0.1690849190875172,0,Other,1,28,9,13524,12508,26032,54672,6542.416666666667,0.8577711389419623,2,4372,0.295691,0.3064486203660774,1014.3480965193642,0.2661628241122976,58.0
